,correctness,img,realness,session_id,task_name,timestep,worker_id
124445,True,wgangp5000/wgan_gp_30263.png,False,7470,wgangp-inf,161,A198Y0D1DALWW4
124446,True,celeba500/005773_crop.jpg,True,7470,wgangp-inf,162,A198Y0D1DALWW4
124447,True,wgangp5000/wgan_gp_19313.png,False,7470,wgangp-inf,163,A198Y0D1DALWW4
124448,True,celeba500/005889_crop.jpg,True,7470,wgangp-inf,164,A198Y0D1DALWW4
124449,True,wgangp5000/wgan_gp_23294.png,False,7470,wgangp-inf,165,A198Y0D1DALWW4
124450,True,wgangp5000/wgan_gp_35651.png,False,7470,wgangp-inf,166,A198Y0D1DALWW4
124451,True,celeba500/004328_crop.jpg,True,7470,wgangp-inf,167,A198Y0D1DALWW4
124452,True,wgangp5000/wgan_gp_5342.png,False,7470,wgangp-inf,168,A198Y0D1DALWW4
124453,True,celeba500/005816_crop.jpg,True,7470,wgangp-inf,169,A198Y0D1DALWW4
124454,True,wgangp5000/wgan_gp_43926.png,False,7470,wgangp-inf,170,A198Y0D1DALWW4
124455,True,wgangp5000/wgan_gp_11224.png,False,7470,wgangp-inf,171,A198Y0D1DALWW4
124456,False,celeba500/004051_crop.jpg,True,7470,wgangp-inf,172,A198Y0D1DALWW4
124457,True,wgangp5000/wgan_gp_11059.png,False,7470,wgangp-inf,173,A198Y0D1DALWW4
124458,True,celeba500/005684_crop.jpg,True,7470,wgangp-inf,174,A198Y0D1DALWW4
124459,True,wgangp5000/wgan_gp_18643.png,False,7470,wgangp-inf,175,A198Y0D1DALWW4
124460,True,wgangp5000/wgan_gp_19167.png,False,7470,wgangp-inf,176,A198Y0D1DALWW4
124461,True,wgangp5000/wgan_gp_22011.png,False,7470,wgangp-inf,177,A198Y0D1DALWW4
124462,True,wgangp5000/wgan_gp_21756.png,False,7470,wgangp-inf,178,A198Y0D1DALWW4
124463,True,celeba500/003361_crop.jpg,True,7470,wgangp-inf,179,A198Y0D1DALWW4
124464,True,celeba500/004944_crop.jpg,True,7470,wgangp-inf,180,A198Y0D1DALWW4
124465,True,wgangp5000/wgan_gp_44951.png,False,7470,wgangp-inf,181,A198Y0D1DALWW4
124466,True,celeba500/004169_crop.jpg,True,7470,wgangp-inf,182,A198Y0D1DALWW4
124467,True,wgangp5000/wgan_gp_29742.png,False,7470,wgangp-inf,183,A198Y0D1DALWW4
124468,True,celeba500/005582_crop.jpg,True,7470,wgangp-inf,184,A198Y0D1DALWW4
124469,True,wgangp5000/wgan_gp_21321.png,False,7470,wgangp-inf,185,A198Y0D1DALWW4
124470,True,wgangp5000/wgan_gp_46424.png,False,7470,wgangp-inf,186,A198Y0D1DALWW4
124471,True,celeba500/004783_crop.jpg,True,7470,wgangp-inf,187,A198Y0D1DALWW4
124472,True,celeba500/003465_crop.jpg,True,7470,wgangp-inf,188,A198Y0D1DALWW4
124473,True,wgangp5000/wgan_gp_27236.png,False,7470,wgangp-inf,189,A198Y0D1DALWW4
124474,True,wgangp5000/wgan_gp_29415.png,False,7470,wgangp-inf,190,A198Y0D1DALWW4
124475,True,celeba500/004222_crop.jpg,True,7470,wgangp-inf,191,A198Y0D1DALWW4
124476,True,celeba500/003166_crop.jpg,True,7470,wgangp-inf,192,A198Y0D1DALWW4
124477,True,celeba500/003989_crop.jpg,True,7470,wgangp-inf,193,A198Y0D1DALWW4
124478,True,celeba500/005161_crop.jpg,True,7470,wgangp-inf,194,A198Y0D1DALWW4
124479,True,celeba500/003703_crop.jpg,True,7470,wgangp-inf,195,A198Y0D1DALWW4
124777,True,celeba500/003166_crop.jpg,True,7404,wgangp-inf,100,A2AAFWAAS9C1QC
124778,True,wgangp5000/wgan_gp_47141.png,False,7404,wgangp-inf,101,A2AAFWAAS9C1QC
124779,True,celeba500/004940_crop.jpg,True,7404,wgangp-inf,102,A2AAFWAAS9C1QC
124780,True,wgangp5000/wgan_gp_15482.png,False,7404,wgangp-inf,103,A2AAFWAAS9C1QC
124781,True,celeba500/004752_crop.jpg,True,7404,wgangp-inf,104,A2AAFWAAS9C1QC
124782,True,wgangp5000/wgan_gp_4683.png,False,7404,wgangp-inf,105,A2AAFWAAS9C1QC
124783,True,wgangp5000/wgan_gp_19313.png,False,7404,wgangp-inf,106,A2AAFWAAS9C1QC
124784,True,wgangp5000/wgan_gp_30223.png,False,7404,wgangp-inf,107,A2AAFWAAS9C1QC
124785,True,wgangp5000/wgan_gp_41579.png,False,7404,wgangp-inf,108,A2AAFWAAS9C1QC
124786,True,wgangp5000/wgan_gp_4655.png,False,7404,wgangp-inf,109,A2AAFWAAS9C1QC
124787,True,wgangp5000/wgan_gp_41945.png,False,7404,wgangp-inf,110,A2AAFWAAS9C1QC
124788,True,wgangp5000/wgan_gp_12376.png,False,7404,wgangp-inf,111,A2AAFWAAS9C1QC
124789,True,wgangp5000/wgan_gp_41049.png,False,7404,wgangp-inf,112,A2AAFWAAS9C1QC
124790,True,wgangp5000/wgan_gp_22752.png,False,7404,wgangp-inf,113,A2AAFWAAS9C1QC
124791,True,wgangp5000/wgan_gp_32903.png,False,7404,wgangp-inf,114,A2AAFWAAS9C1QC
124792,True,celeba500/003395_crop.jpg,True,7404,wgangp-inf,115,A2AAFWAAS9C1QC
124793,True,wgangp5000/wgan_gp_22123.png,False,7404,wgangp-inf,116,A2AAFWAAS9C1QC
124794,True,wgangp5000/wgan_gp_41319.png,False,7404,wgangp-inf,117,A2AAFWAAS9C1QC
124795,False,celeba500/003695_crop.jpg,True,7404,wgangp-inf,118,A2AAFWAAS9C1QC
124796,True,wgangp5000/wgan_gp_20357.png,False,7404,wgangp-inf,119,A2AAFWAAS9C1QC
124797,False,celeba500/003661_crop.jpg,True,7404,wgangp-inf,120,A2AAFWAAS9C1QC
124798,True,celeba500/003703_crop.jpg,True,7404,wgangp-inf,121,A2AAFWAAS9C1QC
124799,True,wgangp5000/wgan_gp_16408.png,False,7404,wgangp-inf,122,A2AAFWAAS9C1QC
124800,True,wgangp5000/wgan_gp_3701.png,False,7404,wgangp-inf,123,A2AAFWAAS9C1QC
124801,True,celeba500/005891_crop.jpg,True,7404,wgangp-inf,124,A2AAFWAAS9C1QC
124802,True,wgangp5000/wgan_gp_7700.png,False,7404,wgangp-inf,125,A2AAFWAAS9C1QC
124803,True,celeba500/004521_crop.jpg,True,7404,wgangp-inf,126,A2AAFWAAS9C1QC
124804,True,celeba500/004328_crop.jpg,True,7404,wgangp-inf,127,A2AAFWAAS9C1QC
124805,True,wgangp5000/wgan_gp_20000.png,False,7404,wgangp-inf,128,A2AAFWAAS9C1QC
124806,True,wgangp5000/wgan_gp_39024.png,False,7404,wgangp-inf,129,A2AAFWAAS9C1QC
124807,True,celeba500/005582_crop.jpg,True,7404,wgangp-inf,130,A2AAFWAAS9C1QC
124808,False,celeba500/004222_crop.jpg,True,7404,wgangp-inf,131,A2AAFWAAS9C1QC
124809,True,wgangp5000/wgan_gp_8254.png,False,7404,wgangp-inf,132,A2AAFWAAS9C1QC
124810,True,celeba500/004360_crop.jpg,True,7404,wgangp-inf,133,A2AAFWAAS9C1QC
124811,False,celeba500/004924_crop.jpg,True,7404,wgangp-inf,134,A2AAFWAAS9C1QC
124812,True,celeba500/003975_crop.jpg,True,7404,wgangp-inf,135,A2AAFWAAS9C1QC
124813,True,wgangp5000/wgan_gp_38623.png,False,7404,wgangp-inf,136,A2AAFWAAS9C1QC
124814,True,wgangp5000/wgan_gp_40015.png,False,7404,wgangp-inf,137,A2AAFWAAS9C1QC
124815,True,wgangp5000/wgan_gp_29017.png,False,7404,wgangp-inf,138,A2AAFWAAS9C1QC
124816,True,wgangp5000/wgan_gp_1807.png,False,7404,wgangp-inf,139,A2AAFWAAS9C1QC
124817,True,celeba500/005602_crop.jpg,True,7404,wgangp-inf,140,A2AAFWAAS9C1QC
124818,True,wgangp5000/wgan_gp_13415.png,False,7404,wgangp-inf,141,A2AAFWAAS9C1QC
124819,True,celeba500/004947_crop.jpg,True,7404,wgangp-inf,142,A2AAFWAAS9C1QC
124820,True,wgangp5000/wgan_gp_43089.png,False,7404,wgangp-inf,143,A2AAFWAAS9C1QC
124821,True,celeba500/004557_crop.jpg,True,7404,wgangp-inf,144,A2AAFWAAS9C1QC
124822,True,celeba500/003585_crop.jpg,True,7404,wgangp-inf,145,A2AAFWAAS9C1QC
124823,True,wgangp5000/wgan_gp_5268.png,False,7404,wgangp-inf,146,A2AAFWAAS9C1QC
124824,True,celeba500/005816_crop.jpg,True,7404,wgangp-inf,147,A2AAFWAAS9C1QC
124825,True,wgangp5000/wgan_gp_21519.png,False,7404,wgangp-inf,148,A2AAFWAAS9C1QC
124826,True,celeba500/005223_crop.jpg,True,7404,wgangp-inf,149,A2AAFWAAS9C1QC
124827,True,wgangp5000/wgan_gp_30057.png,False,7404,wgangp-inf,150,A2AAFWAAS9C1QC
124828,True,wgangp5000/wgan_gp_48661.png,False,7404,wgangp-inf,151,A2AAFWAAS9C1QC
124829,True,wgangp5000/wgan_gp_38169.png,False,7404,wgangp-inf,152,A2AAFWAAS9C1QC
124830,True,wgangp5000/wgan_gp_3312.png,False,7404,wgangp-inf,153,A2AAFWAAS9C1QC
124831,True,wgangp5000/wgan_gp_18526.png,False,7404,wgangp-inf,154,A2AAFWAAS9C1QC
124832,True,celeba500/005075_crop.jpg,True,7404,wgangp-inf,155,A2AAFWAAS9C1QC
124833,True,wgangp5000/wgan_gp_7328.png,False,7404,wgangp-inf,156,A2AAFWAAS9C1QC
124834,True,celeba500/005562_crop.jpg,True,7404,wgangp-inf,157,A2AAFWAAS9C1QC
124835,True,celeba500/003989_crop.jpg,True,7404,wgangp-inf,158,A2AAFWAAS9C1QC
124836,True,wgangp5000/wgan_gp_18250.png,False,7404,wgangp-inf,159,A2AAFWAAS9C1QC
124837,True,celeba500/005179_crop.jpg,True,7404,wgangp-inf,160,A2AAFWAAS9C1QC
124838,True,celeba500/005684_crop.jpg,True,7404,wgangp-inf,161,A2AAFWAAS9C1QC
124839,True,celeba500/004783_crop.jpg,True,7404,wgangp-inf,162,A2AAFWAAS9C1QC
124840,True,wgangp5000/wgan_gp_7366.png,False,7404,wgangp-inf,163,A2AAFWAAS9C1QC
124841,True,celeba500/005703_crop.jpg,True,7404,wgangp-inf,164,A2AAFWAAS9C1QC
124842,True,celeba500/004169_crop.jpg,True,7404,wgangp-inf,165,A2AAFWAAS9C1QC
124843,True,celeba500/005311_crop.jpg,True,7404,wgangp-inf,166,A2AAFWAAS9C1QC
124844,True,wgangp5000/wgan_gp_47173.png,False,7404,wgangp-inf,167,A2AAFWAAS9C1QC
124845,True,celeba500/003509_crop.jpg,True,7404,wgangp-inf,168,A2AAFWAAS9C1QC
124846,True,wgangp5000/wgan_gp_4180.png,False,7404,wgangp-inf,169,A2AAFWAAS9C1QC
124847,True,celeba500/005773_crop.jpg,True,7404,wgangp-inf,170,A2AAFWAAS9C1QC
124848,True,wgangp5000/wgan_gp_35506.png,False,7404,wgangp-inf,171,A2AAFWAAS9C1QC
124849,True,celeba500/003218_crop.jpg,True,7404,wgangp-inf,172,A2AAFWAAS9C1QC
124850,True,wgangp5000/wgan_gp_1556.png,False,7404,wgangp-inf,173,A2AAFWAAS9C1QC
124851,True,wgangp5000/wgan_gp_19183.png,False,7404,wgangp-inf,174,A2AAFWAAS9C1QC
124852,True,wgangp5000/wgan_gp_7772.png,False,7404,wgangp-inf,175,A2AAFWAAS9C1QC
124853,True,celeba500/003811_crop.jpg,True,7404,wgangp-inf,176,A2AAFWAAS9C1QC
124854,True,celeba500/003465_crop.jpg,True,7404,wgangp-inf,177,A2AAFWAAS9C1QC
124855,True,celeba500/004322_crop.jpg,True,7404,wgangp-inf,178,A2AAFWAAS9C1QC
124856,True,celeba500/005095_crop.jpg,True,7404,wgangp-inf,179,A2AAFWAAS9C1QC
124857,True,wgangp5000/wgan_gp_4123.png,False,7404,wgangp-inf,180,A2AAFWAAS9C1QC
124858,True,celeba500/004509_crop.jpg,True,7404,wgangp-inf,181,A2AAFWAAS9C1QC
124859,True,celeba500/003361_crop.jpg,True,7404,wgangp-inf,182,A2AAFWAAS9C1QC
124860,True,celeba500/005673_crop.jpg,True,7404,wgangp-inf,183,A2AAFWAAS9C1QC
124861,True,celeba500/005889_crop.jpg,True,7404,wgangp-inf,184,A2AAFWAAS9C1QC
124862,True,celeba500/004075_crop.jpg,True,7404,wgangp-inf,185,A2AAFWAAS9C1QC
124863,True,wgangp5000/wgan_gp_12832.png,False,7404,wgangp-inf,186,A2AAFWAAS9C1QC
124864,True,wgangp5000/wgan_gp_25706.png,False,7404,wgangp-inf,187,A2AAFWAAS9C1QC
124865,True,wgangp5000/wgan_gp_35184.png,False,7404,wgangp-inf,188,A2AAFWAAS9C1QC
124866,True,wgangp5000/wgan_gp_13860.png,False,7404,wgangp-inf,189,A2AAFWAAS9C1QC
124867,True,celeba500/005811_crop.jpg,True,7404,wgangp-inf,190,A2AAFWAAS9C1QC
124868,True,wgangp5000/wgan_gp_44435.png,False,7404,wgangp-inf,191,A2AAFWAAS9C1QC
124869,True,celeba500/004944_crop.jpg,True,7404,wgangp-inf,192,A2AAFWAAS9C1QC
124870,True,celeba500/004051_crop.jpg,True,7404,wgangp-inf,193,A2AAFWAAS9C1QC
124871,True,wgangp5000/wgan_gp_12392.png,False,7404,wgangp-inf,194,A2AAFWAAS9C1QC
124872,True,celeba500/004195_crop.jpg,True,7404,wgangp-inf,195,A2AAFWAAS9C1QC
125070,True,celeba500/005816_crop.jpg,True,7405,wgangp-inf,100,A2I0ANKY20XQRX
125071,True,wgangp5000/wgan_gp_39805.png,False,7405,wgangp-inf,101,A2I0ANKY20XQRX
125072,True,celeba500/005811_crop.jpg,True,7405,wgangp-inf,102,A2I0ANKY20XQRX
125073,True,wgangp5000/wgan_gp_24955.png,False,7405,wgangp-inf,103,A2I0ANKY20XQRX
125074,True,wgangp5000/wgan_gp_176.png,False,7405,wgangp-inf,104,A2I0ANKY20XQRX
125075,True,wgangp5000/wgan_gp_28252.png,False,7405,wgangp-inf,105,A2I0ANKY20XQRX
125076,True,wgangp5000/wgan_gp_14071.png,False,7405,wgangp-inf,106,A2I0ANKY20XQRX
125077,True,wgangp5000/wgan_gp_49194.png,False,7405,wgangp-inf,107,A2I0ANKY20XQRX
125078,True,wgangp5000/wgan_gp_15644.png,False,7405,wgangp-inf,108,A2I0ANKY20XQRX
125079,True,wgangp5000/wgan_gp_13323.png,False,7405,wgangp-inf,109,A2I0ANKY20XQRX
125080,True,wgangp5000/wgan_gp_40448.png,False,7405,wgangp-inf,110,A2I0ANKY20XQRX
125081,True,wgangp5000/wgan_gp_34442.png,False,7405,wgangp-inf,111,A2I0ANKY20XQRX
125082,False,celeba500/005311_crop.jpg,True,7405,wgangp-inf,112,A2I0ANKY20XQRX
125083,True,wgangp5000/wgan_gp_19003.png,False,7405,wgangp-inf,113,A2I0ANKY20XQRX
125084,True,celeba500/003661_crop.jpg,True,7405,wgangp-inf,114,A2I0ANKY20XQRX
125085,True,wgangp5000/wgan_gp_19368.png,False,7405,wgangp-inf,115,A2I0ANKY20XQRX
125086,True,wgangp5000/wgan_gp_43262.png,False,7405,wgangp-inf,116,A2I0ANKY20XQRX
125087,True,wgangp5000/wgan_gp_43140.png,False,7405,wgangp-inf,117,A2I0ANKY20XQRX
125088,False,celeba500/003395_crop.jpg,True,7405,wgangp-inf,118,A2I0ANKY20XQRX
125089,True,celeba500/003361_crop.jpg,True,7405,wgangp-inf,119,A2I0ANKY20XQRX
125090,True,wgangp5000/wgan_gp_47512.png,False,7405,wgangp-inf,120,A2I0ANKY20XQRX
125091,False,celeba500/004051_crop.jpg,True,7405,wgangp-inf,121,A2I0ANKY20XQRX
125092,True,wgangp5000/wgan_gp_24621.png,False,7405,wgangp-inf,122,A2I0ANKY20XQRX
125093,True,wgangp5000/wgan_gp_44781.png,False,7405,wgangp-inf,123,A2I0ANKY20XQRX
125094,True,wgangp5000/wgan_gp_30287.png,False,7405,wgangp-inf,124,A2I0ANKY20XQRX
125095,True,wgangp5000/wgan_gp_1378.png,False,7405,wgangp-inf,125,A2I0ANKY20XQRX
125096,False,celeba500/003218_crop.jpg,True,7405,wgangp-inf,126,A2I0ANKY20XQRX
125097,True,celeba500/005703_crop.jpg,True,7405,wgangp-inf,127,A2I0ANKY20XQRX
125098,True,wgangp5000/wgan_gp_48099.png,False,7405,wgangp-inf,128,A2I0ANKY20XQRX
125099,True,wgangp5000/wgan_gp_23933.png,False,7405,wgangp-inf,129,A2I0ANKY20XQRX
125100,True,wgangp5000/wgan_gp_9322.png,False,7405,wgangp-inf,130,A2I0ANKY20XQRX
125101,True,wgangp5000/wgan_gp_40293.png,False,7405,wgangp-inf,131,A2I0ANKY20XQRX
125102,True,celeba500/005161_crop.jpg,True,7405,wgangp-inf,132,A2I0ANKY20XQRX
125103,True,wgangp5000/wgan_gp_36482.png,False,7405,wgangp-inf,133,A2I0ANKY20XQRX
125104,True,wgangp5000/wgan_gp_47263.png,False,7405,wgangp-inf,134,A2I0ANKY20XQRX
125105,True,celeba500/003470_crop.jpg,True,7405,wgangp-inf,135,A2I0ANKY20XQRX
125106,True,celeba500/004947_crop.jpg,True,7405,wgangp-inf,136,A2I0ANKY20XQRX
125107,True,celeba500/004783_crop.jpg,True,7405,wgangp-inf,137,A2I0ANKY20XQRX
125108,True,wgangp5000/wgan_gp_30768.png,False,7405,wgangp-inf,138,A2I0ANKY20XQRX
125109,True,celeba500/005673_crop.jpg,True,7405,wgangp-inf,139,A2I0ANKY20XQRX
125110,True,celeba500/004557_crop.jpg,True,7405,wgangp-inf,140,A2I0ANKY20XQRX
125111,True,celeba500/005684_crop.jpg,True,7405,wgangp-inf,141,A2I0ANKY20XQRX
125112,True,celeba500/004360_crop.jpg,True,7405,wgangp-inf,142,A2I0ANKY20XQRX
125113,True,wgangp5000/wgan_gp_35508.png,False,7405,wgangp-inf,143,A2I0ANKY20XQRX
125114,True,wgangp5000/wgan_gp_20317.png,False,7405,wgangp-inf,144,A2I0ANKY20XQRX
125115,False,celeba500/003989_crop.jpg,True,7405,wgangp-inf,145,A2I0ANKY20XQRX
125116,True,wgangp5000/wgan_gp_36652.png,False,7405,wgangp-inf,146,A2I0ANKY20XQRX
125117,True,wgangp5000/wgan_gp_8647.png,False,7405,wgangp-inf,147,A2I0ANKY20XQRX
125118,True,celeba500/005075_crop.jpg,True,7405,wgangp-inf,148,A2I0ANKY20XQRX
125119,True,celeba500/003166_crop.jpg,True,7405,wgangp-inf,149,A2I0ANKY20XQRX
125120,True,wgangp5000/wgan_gp_46416.png,False,7405,wgangp-inf,150,A2I0ANKY20XQRX
125121,True,wgangp5000/wgan_gp_42700.png,False,7405,wgangp-inf,151,A2I0ANKY20XQRX
125122,True,wgangp5000/wgan_gp_48240.png,False,7405,wgangp-inf,152,A2I0ANKY20XQRX
125123,True,wgangp5000/wgan_gp_16083.png,False,7405,wgangp-inf,153,A2I0ANKY20XQRX
125124,True,celeba500/003695_crop.jpg,True,7405,wgangp-inf,154,A2I0ANKY20XQRX
125125,True,celeba500/004322_crop.jpg,True,7405,wgangp-inf,155,A2I0ANKY20XQRX
125126,True,celeba500/004075_crop.jpg,True,7405,wgangp-inf,156,A2I0ANKY20XQRX
125127,True,wgangp5000/wgan_gp_8635.png,False,7405,wgangp-inf,157,A2I0ANKY20XQRX
125128,False,celeba500/004169_crop.jpg,True,7405,wgangp-inf,158,A2I0ANKY20XQRX
125129,True,celeba500/005077_crop.jpg,True,7405,wgangp-inf,159,A2I0ANKY20XQRX
125130,True,celeba500/004195_crop.jpg,True,7405,wgangp-inf,160,A2I0ANKY20XQRX
125131,True,celeba500/003811_crop.jpg,True,7405,wgangp-inf,161,A2I0ANKY20XQRX
125132,True,celeba500/005582_crop.jpg,True,7405,wgangp-inf,162,A2I0ANKY20XQRX
125133,True,wgangp5000/wgan_gp_1315.png,False,7405,wgangp-inf,163,A2I0ANKY20XQRX
125134,True,celeba500/004944_crop.jpg,True,7405,wgangp-inf,164,A2I0ANKY20XQRX
125135,True,celeba500/005602_crop.jpg,True,7405,wgangp-inf,165,A2I0ANKY20XQRX
125136,True,celeba500/004222_crop.jpg,True,7405,wgangp-inf,166,A2I0ANKY20XQRX
125137,True,celeba500/005095_crop.jpg,True,7405,wgangp-inf,167,A2I0ANKY20XQRX
125138,True,celeba500/004924_crop.jpg,True,7405,wgangp-inf,168,A2I0ANKY20XQRX
125139,True,celeba500/005891_crop.jpg,True,7405,wgangp-inf,169,A2I0ANKY20XQRX
125140,True,celeba500/003465_crop.jpg,True,7405,wgangp-inf,170,A2I0ANKY20XQRX
125141,True,celeba500/005233_crop.jpg,True,7405,wgangp-inf,171,A2I0ANKY20XQRX
125142,True,wgangp5000/wgan_gp_46949.png,False,7405,wgangp-inf,172,A2I0ANKY20XQRX
125143,True,celeba500/005179_crop.jpg,True,7405,wgangp-inf,173,A2I0ANKY20XQRX
125144,True,celeba500/004752_crop.jpg,True,7405,wgangp-inf,174,A2I0ANKY20XQRX
125145,True,celeba500/003585_crop.jpg,True,7405,wgangp-inf,175,A2I0ANKY20XQRX
125146,True,wgangp5000/wgan_gp_43638.png,False,7405,wgangp-inf,176,A2I0ANKY20XQRX
125147,True,celeba500/004509_crop.jpg,True,7405,wgangp-inf,177,A2I0ANKY20XQRX
125148,True,wgangp5000/wgan_gp_24794.png,False,7405,wgangp-inf,178,A2I0ANKY20XQRX
125149,True,celeba500/004521_crop.jpg,True,7405,wgangp-inf,179,A2I0ANKY20XQRX
125150,True,wgangp5000/wgan_gp_45046.png,False,7405,wgangp-inf,180,A2I0ANKY20XQRX
125151,True,celeba500/005773_crop.jpg,True,7405,wgangp-inf,181,A2I0ANKY20XQRX
125152,True,wgangp5000/wgan_gp_17703.png,False,7405,wgangp-inf,182,A2I0ANKY20XQRX
125153,True,celeba500/003509_crop.jpg,True,7405,wgangp-inf,183,A2I0ANKY20XQRX
125154,True,celeba500/005223_crop.jpg,True,7405,wgangp-inf,184,A2I0ANKY20XQRX
125155,True,wgangp5000/wgan_gp_4604.png,False,7405,wgangp-inf,185,A2I0ANKY20XQRX
125156,True,wgangp5000/wgan_gp_16546.png,False,7405,wgangp-inf,186,A2I0ANKY20XQRX
125157,True,celeba500/004940_crop.jpg,True,7405,wgangp-inf,187,A2I0ANKY20XQRX
125158,True,wgangp5000/wgan_gp_41290.png,False,7405,wgangp-inf,188,A2I0ANKY20XQRX
125159,True,celeba500/003975_crop.jpg,True,7405,wgangp-inf,189,A2I0ANKY20XQRX
125160,True,celeba500/004328_crop.jpg,True,7405,wgangp-inf,190,A2I0ANKY20XQRX
125161,True,celeba500/005889_crop.jpg,True,7405,wgangp-inf,191,A2I0ANKY20XQRX
125162,True,wgangp5000/wgan_gp_44344.png,False,7405,wgangp-inf,192,A2I0ANKY20XQRX
125163,True,wgangp5000/wgan_gp_24006.png,False,7405,wgangp-inf,193,A2I0ANKY20XQRX
125164,False,wgangp5000/wgan_gp_12252.png,False,7405,wgangp-inf,194,A2I0ANKY20XQRX
125165,True,wgangp5000/wgan_gp_24200.png,False,7405,wgangp-inf,195,A2I0ANKY20XQRX
125266,True,celeba500/005773_crop.jpg,True,7473,wgangp-inf,100,AM2HF5TM1O9NU
125267,False,celeba500/003395_crop.jpg,True,7473,wgangp-inf,101,AM2HF5TM1O9NU
125268,True,wgangp5000/wgan_gp_2224.png,False,7473,wgangp-inf,102,AM2HF5TM1O9NU
125269,True,celeba500/003470_crop.jpg,True,7473,wgangp-inf,103,AM2HF5TM1O9NU
125270,True,celeba500/005891_crop.jpg,True,7473,wgangp-inf,104,AM2HF5TM1O9NU
125271,True,wgangp5000/wgan_gp_3451.png,False,7473,wgangp-inf,105,AM2HF5TM1O9NU
125272,True,wgangp5000/wgan_gp_11569.png,False,7473,wgangp-inf,106,AM2HF5TM1O9NU
125273,True,celeba500/004940_crop.jpg,True,7473,wgangp-inf,107,AM2HF5TM1O9NU
125274,True,wgangp5000/wgan_gp_26438.png,False,7473,wgangp-inf,108,AM2HF5TM1O9NU
125275,True,wgangp5000/wgan_gp_20826.png,False,7473,wgangp-inf,109,AM2HF5TM1O9NU
125276,True,wgangp5000/wgan_gp_27367.png,False,7473,wgangp-inf,110,AM2HF5TM1O9NU
125277,True,wgangp5000/wgan_gp_28875.png,False,7473,wgangp-inf,111,AM2HF5TM1O9NU
125278,True,celeba500/004944_crop.jpg,True,7473,wgangp-inf,112,AM2HF5TM1O9NU
125279,True,wgangp5000/wgan_gp_37345.png,False,7473,wgangp-inf,113,AM2HF5TM1O9NU
125280,True,wgangp5000/wgan_gp_48006.png,False,7473,wgangp-inf,114,AM2HF5TM1O9NU
125281,True,wgangp5000/wgan_gp_8758.png,False,7473,wgangp-inf,115,AM2HF5TM1O9NU
125282,True,wgangp5000/wgan_gp_17299.png,False,7473,wgangp-inf,116,AM2HF5TM1O9NU
125283,True,celeba500/004521_crop.jpg,True,7473,wgangp-inf,117,AM2HF5TM1O9NU
125284,True,celeba500/005684_crop.jpg,True,7473,wgangp-inf,118,AM2HF5TM1O9NU
125285,True,celeba500/005077_crop.jpg,True,7473,wgangp-inf,119,AM2HF5TM1O9NU
125286,True,celeba500/003585_crop.jpg,True,7473,wgangp-inf,120,AM2HF5TM1O9NU
125287,True,celeba500/003703_crop.jpg,True,7473,wgangp-inf,121,AM2HF5TM1O9NU
125288,True,wgangp5000/wgan_gp_27451.png,False,7473,wgangp-inf,122,AM2HF5TM1O9NU
125289,True,wgangp5000/wgan_gp_19798.png,False,7473,wgangp-inf,123,AM2HF5TM1O9NU
125290,True,celeba500/005816_crop.jpg,True,7473,wgangp-inf,124,AM2HF5TM1O9NU
125291,True,celeba500/005075_crop.jpg,True,7473,wgangp-inf,125,AM2HF5TM1O9NU
125292,True,wgangp5000/wgan_gp_28932.png,False,7473,wgangp-inf,126,AM2HF5TM1O9NU
125293,True,wgangp5000/wgan_gp_10746.png,False,7473,wgangp-inf,127,AM2HF5TM1O9NU
125294,True,wgangp5000/wgan_gp_49849.png,False,7473,wgangp-inf,128,AM2HF5TM1O9NU
125295,True,wgangp5000/wgan_gp_8846.png,False,7473,wgangp-inf,129,AM2HF5TM1O9NU
125296,True,wgangp5000/wgan_gp_29240.png,False,7473,wgangp-inf,130,AM2HF5TM1O9NU
125297,True,celeba500/003166_crop.jpg,True,7473,wgangp-inf,131,AM2HF5TM1O9NU
125298,True,celeba500/004328_crop.jpg,True,7473,wgangp-inf,132,AM2HF5TM1O9NU
125299,True,wgangp5000/wgan_gp_6676.png,False,7473,wgangp-inf,133,AM2HF5TM1O9NU
125300,True,celeba500/005673_crop.jpg,True,7473,wgangp-inf,134,AM2HF5TM1O9NU
125301,True,wgangp5000/wgan_gp_17164.png,False,7473,wgangp-inf,135,AM2HF5TM1O9NU
125302,True,wgangp5000/wgan_gp_33516.png,False,7473,wgangp-inf,136,AM2HF5TM1O9NU
125303,True,wgangp5000/wgan_gp_16586.png,False,7473,wgangp-inf,137,AM2HF5TM1O9NU
125304,True,wgangp5000/wgan_gp_24742.png,False,7473,wgangp-inf,138,AM2HF5TM1O9NU
125305,True,wgangp5000/wgan_gp_15281.png,False,7473,wgangp-inf,139,AM2HF5TM1O9NU
125306,True,wgangp5000/wgan_gp_10030.png,False,7473,wgangp-inf,140,AM2HF5TM1O9NU
125307,False,celeba500/003811_crop.jpg,True,7473,wgangp-inf,141,AM2HF5TM1O9NU
125308,True,wgangp5000/wgan_gp_41163.png,False,7473,wgangp-inf,142,AM2HF5TM1O9NU
125309,True,celeba500/005161_crop.jpg,True,7473,wgangp-inf,143,AM2HF5TM1O9NU
125310,True,celeba500/003218_crop.jpg,True,7473,wgangp-inf,144,AM2HF5TM1O9NU
