filename,realism_score
wgan_gp_30396.png,5.336257219314575195e-01
wgan_gp_6064.png,8.571428060531616211e-01
wgan_gp_22374.png,1.074303269386291504e+00
wgan_gp_40997.png,5.673249363899230957e-01
wgan_gp_13046.png,6.794625520706176758e-01
wgan_gp_24931.png,7.436708211898803711e-01
wgan_gp_30895.png,7.541666030883789062e-01
wgan_gp_11693.png,6.466302275657653809e-01
wgan_gp_19293.png,5.896607637405395508e-01
wgan_gp_37988.png,5.135520696640014648e-01
wgan_gp_37724.png,8.794519901275634766e-01
wgan_gp_33331.png,1.067375779151916504e+00
wgan_gp_35611.png,9.803920388221740723e-01
wgan_gp_37394.png,1.014027953147888184e+00
wgan_gp_46203.png,7.316102981567382812e-01
wgan_gp_21036.png,8.244472742080688477e-01
wgan_gp_25872.png,1.033333182334899902e+00
wgan_gp_24794.png,1.060518622398376465e+00
wgan_gp_17164.png,1.006410121917724609e+00
wgan_gp_10418.png,9.317584633827209473e-01
wgan_gp_46079.png,8.990181684494018555e-01
wgan_gp_1608.png,5.007173418998718262e-01
wgan_gp_42115.png,9.643834829330444336e-01
wgan_gp_345.png,4.475247561931610107e-01
wgan_gp_15582.png,8.745873570442199707e-01
wgan_gp_10236.png,5.511450171470642090e-01
wgan_gp_12082.png,7.566418051719665527e-01
wgan_gp_38293.png,6.641509532928466797e-01
wgan_gp_7368.png,9.453551173210144043e-01
wgan_gp_43018.png,7.181069254875183105e-01
wgan_gp_12781.png,7.995443344116210938e-01
wgan_gp_29324.png,9.661537408828735352e-01
wgan_gp_29621.png,9.164556264877319336e-01
wgan_gp_14672.png,8.313538432121276855e-01
wgan_gp_23796.png,8.854961395263671875e-01
wgan_gp_35687.png,8.558139204978942871e-01
wgan_gp_36905.png,8.746735453605651855e-01
wgan_gp_38506.png,8.205804228782653809e-01
wgan_gp_7618.png,1.001602411270141602e+00
wgan_gp_26436.png,7.557076811790466309e-01
wgan_gp_17528.png,4.636942744255065918e-01
wgan_gp_5711.png,8.106903433799743652e-01
wgan_gp_26844.png,5.257142782211303711e-01
wgan_gp_7822.png,5.400440692901611328e-01
wgan_gp_38597.png,7.698744535446166992e-01
wgan_gp_2560.png,6.572504639625549316e-01
wgan_gp_31598.png,1.101351261138916016e+00
wgan_gp_39306.png,1.021739006042480469e+00
wgan_gp_43198.png,5.545171499252319336e-01
wgan_gp_44923.png,4.361567497253417969e-01
wgan_gp_16834.png,8.242279887199401855e-01
wgan_gp_44260.png,1.143984198570251465e+00
wgan_gp_9319.png,9.209038615226745605e-01
wgan_gp_27856.png,6.896551847457885742e-01
wgan_gp_18132.png,7.775280475616455078e-01
wgan_gp_40588.png,9.300910830497741699e-01
wgan_gp_46998.png,1.137930870056152344e+00
wgan_gp_22603.png,8.216703534126281738e-01
wgan_gp_32420.png,5.538098812103271484e-01
wgan_gp_47280.png,9.111747145652770996e-01
wgan_gp_47782.png,9.009008407592773438e-01
wgan_gp_29033.png,9.687986373901367188e-01
wgan_gp_46773.png,3.583252131938934326e-01
wgan_gp_5176.png,4.373433589935302734e-01
wgan_gp_20615.png,5.384615659713745117e-01
wgan_gp_48159.png,5.463576316833496094e-01
wgan_gp_24358.png,6.969696879386901855e-01
wgan_gp_28673.png,9.594593644142150879e-01
wgan_gp_848.png,6.100840568542480469e-01
wgan_gp_18982.png,7.649999260902404785e-01
wgan_gp_9771.png,7.676990628242492676e-01
wgan_gp_14293.png,7.229862213134765625e-01
wgan_gp_45867.png,1.114052891731262207e+00
wgan_gp_10292.png,7.796975970268249512e-01
wgan_gp_42946.png,7.310756444931030273e-01
wgan_gp_42205.png,7.735425233840942383e-01
wgan_gp_17246.png,7.224770188331604004e-01
wgan_gp_31864.png,8.289155960083007812e-01
wgan_gp_8834.png,9.787233471870422363e-01
wgan_gp_36652.png,8.618925213813781738e-01
wgan_gp_45232.png,9.363635778427124023e-01
wgan_gp_4577.png,3.539553880691528320e-01
wgan_gp_21897.png,8.124999403953552246e-01
wgan_gp_33496.png,9.557290673255920410e-01
wgan_gp_13531.png,8.175519108772277832e-01
wgan_gp_17821.png,9.179893732070922852e-01
wgan_gp_1518.png,9.164344668388366699e-01
wgan_gp_23462.png,9.971508979797363281e-01
wgan_gp_22064.png,1.054852247238159180e+00
wgan_gp_20248.png,6.144366264343261719e-01
wgan_gp_33587.png,6.144143939018249512e-01
wgan_gp_32484.png,5.396341681480407715e-01
wgan_gp_16192.png,9.891007542610168457e-01
wgan_gp_23112.png,6.757281422615051270e-01
wgan_gp_21342.png,7.089843750000000000e-01
wgan_gp_18913.png,4.657039642333984375e-01
wgan_gp_11967.png,9.294477701187133789e-01
wgan_gp_34132.png,5.079475045204162598e-01
wgan_gp_20502.png,4.127906858921051025e-01
wgan_gp_44014.png,5.872483253479003906e-01
wgan_gp_5448.png,6.164501905441284180e-01
wgan_gp_48576.png,3.320754766464233398e-01
celeba_proGAN_4560.png,3.937708437442779541e-01
celeba_proGAN_845.png,9.445909261703491211e-01
celeba_proGAN_2456.png,9.154227972030639648e-01
celeba_proGAN_1446.png,3.950484395027160645e-01
celeba_proGAN_2611.png,1.107033491134643555e+00
celeba_proGAN_3395.png,1.058823466300964355e+00
celeba_proGAN_611.png,1.174496531486511230e+00
celeba_proGAN_4347.png,1.020201921463012695e+00
celeba_proGAN_3530.png,1.174999952316284180e+00
celeba_proGAN_2834.png,1.308016777038574219e+00
celeba_proGAN_3994.png,1.196850299835205078e+00
celeba_proGAN_1894.png,9.598661065101623535e-01
celeba_proGAN_2475.png,3.455398976802825928e-01
celeba_proGAN_142.png,8.173912167549133301e-01
celeba_proGAN_4751.png,9.452053904533386230e-01
celeba_proGAN_4084.png,6.356877088546752930e-01
celeba_proGAN_4371.png,9.575970768928527832e-01
celeba_proGAN_3024.png,9.972450733184814453e-01
celeba_proGAN_4421.png,9.460153579711914062e-01
celeba_proGAN_671.png,5.996732115745544434e-01
celeba_proGAN_3599.png,4.258600175380706787e-01
celeba_proGAN_1678.png,8.933717012405395508e-01
celeba_proGAN_4464.png,5.213068127632141113e-01
celeba_proGAN_658.png,1.056179642677307129e+00
celeba_proGAN_4644.png,1.279816389083862305e+00
celeba_proGAN_3885.png,1.243542313575744629e+00
celeba_proGAN_487.png,4.531645476818084717e-01
celeba_proGAN_3900.png,8.302325010299682617e-01
celeba_proGAN_565.png,6.947790980339050293e-01
celeba_proGAN_3639.png,1.196428537368774414e+00
celeba_proGAN_1101.png,5.616883039474487305e-01
celeba_proGAN_718.png,6.949806809425354004e-01
celeba_proGAN_4891.png,1.318181753158569336e+00
celeba_proGAN_1472.png,7.540229558944702148e-01
celeba_proGAN_696.png,5.028901696205139160e-01
celeba_proGAN_2083.png,4.811827838420867920e-01
celeba_proGAN_4719.png,1.195286035537719727e+00
celeba_proGAN_2623.png,1.107361912727355957e+00
celeba_proGAN_744.png,8.571428060531616211e-01
celeba_proGAN_789.png,1.032312870025634766e+00
celeba_proGAN_4488.png,1.602941036224365234e+00
celeba_proGAN_1227.png,7.546295523643493652e-01
celeba_proGAN_2097.png,1.142394661903381348e+00
celeba_proGAN_807.png,1.019354701042175293e+00
celeba_proGAN_1579.png,1.323076725006103516e+00
celeba_proGAN_1244.png,8.712870478630065918e-01
celeba_proGAN_460.png,1.118081092834472656e+00
celeba_proGAN_4442.png,6.240310072898864746e-01
celeba_proGAN_3714.png,9.203084111213684082e-01
celeba_proGAN_2115.png,4.339622557163238525e-01
celeba_proGAN_4405.png,5.323076844215393066e-01
celeba_proGAN_4981.png,1.032679677009582520e+00
celeba_proGAN_422.png,5.765124559402465820e-01
celeba_proGAN_316.png,1.078651547431945801e+00
celeba_proGAN_2267.png,1.185430288314819336e+00
celeba_proGAN_3976.png,7.337661981582641602e-01
celeba_proGAN_4934.png,7.968749403953552246e-01
celeba_proGAN_1791.png,9.428570866584777832e-01
celeba_proGAN_2051.png,8.379120230674743652e-01
celeba_proGAN_1711.png,1.081818103790283203e+00
celeba_proGAN_3461.png,3.468208014965057373e-01
celeba_proGAN_1524.png,6.563636660575866699e-01
celeba_proGAN_3253.png,9.608354568481445312e-01
celeba_proGAN_155.png,5.367411971092224121e-01
celeba_proGAN_3578.png,3.575025200843811035e-01
celeba_proGAN_4768.png,1.137096762657165527e+00
celeba_proGAN_2641.png,9.764705300331115723e-01
celeba_proGAN_387.png,1.222602605819702148e+00
celeba_proGAN_1874.png,4.641943871974945068e-01
celeba_proGAN_466.png,8.413097858428955078e-01
celeba_proGAN_4698.png,8.730158209800720215e-01
celeba_proGAN_3690.png,1.032934069633483887e+00
celeba_proGAN_2819.png,6.381322741508483887e-01
celeba_proGAN_3173.png,7.154638767242431641e-01
celeba_proGAN_2654.png,1.084985733032226562e+00
celeba_proGAN_28.png,3.903743326663970947e-01
celeba_proGAN_2923.png,9.553804993629455566e-01
celeba_proGAN_4186.png,9.684209823608398438e-01
celeba_proGAN_1196.png,1.069536328315734863e+00
celeba_proGAN_2560.png,9.583332538604736328e-01
celeba_proGAN_4522.png,8.832486867904663086e-01
celeba_proGAN_273.png,6.716697812080383301e-01
celeba_proGAN_3288.png,1.046204566955566406e+00
celeba_proGAN_1771.png,1.027692198753356934e+00
celeba_proGAN_4844.png,8.807785511016845703e-01
celeba_proGAN_2281.png,9.247311353683471680e-01
celeba_proGAN_1625.png,8.710600733757019043e-01
celeba_proGAN_1294.png,1.060422897338867188e+00
celeba_proGAN_4261.png,1.017910361289978027e+00
celeba_proGAN_2781.png,1.099999904632568359e+00
celeba_proGAN_378.png,1.337448477745056152e+00
celeba_proGAN_3928.png,3.416833579540252686e-01
celeba_proGAN_1940.png,1.045976877212524414e+00
celeba_proGAN_3816.png,1.088235139846801758e+00
celeba_proGAN_4812.png,6.148148179054260254e-01
celeba_proGAN_3422.png,1.336538314819335938e+00
celeba_proGAN_2229.png,8.652481436729431152e-01
celeba_proGAN_2877.png,4.271725714206695557e-01
celeba_proGAN_1168.png,1.282722353935241699e+00
celeba_proGAN_1663.png,8.408550620079040527e-01
celeba_proGAN_533.png,9.575162529945373535e-01
celeba_proGAN_634.png,4.203069806098937988e-01
celeba_proGAN_433.png,4.022698700428009033e-01
celeba_proGAN_1640.png,1.733812808990478516e+00
celeba_proGAN_1748.png,1.223107457160949707e+00
celeba_proGAN_1016.png,9.228295087814331055e-01
celeba_proGAN_4016.png,6.789667606353759766e-01
celeba_proGAN_1959.png,8.867923617362976074e-01
celeba_proGAN_4057.png,7.452228665351867676e-01
celeba_proGAN_1858.png,1.225409746170043945e+00
celeba_proGAN_2212.png,8.996654748916625977e-01
celeba_proGAN_586.png,8.852040171623229980e-01
celeba_proGAN_1974.png,6.714285016059875488e-01
celeba_proGAN_3850.png,8.951612114906311035e-01
celeba_proGAN_4678.png,9.290539622306823730e-01
celeba_proGAN_3104.png,6.739926934242248535e-01
celeba_proGAN_1125.png,1.125827670097351074e+00
celeba_proGAN_1358.png,5.986509323120117188e-01
celeba_proGAN_4243.png,8.904898166656494141e-01
celeba_proGAN_4831.png,5.945945978164672852e-01
celeba_proGAN_2332.png,9.693250656127929688e-01
celeba_proGAN_863.png,7.038539052009582520e-01
celeba_proGAN_3326.png,1.142857074737548828e+00
celeba_proGAN_4733.png,9.128204584121704102e-01
celeba_proGAN_2515.png,5.544715523719787598e-01
celeba_proGAN_3209.png,4.751773178577423096e-01
celeba_proGAN_2248.png,9.932431578636169434e-01
celeba_proGAN_922.png,1.399999856948852539e+00
celeba_proGAN_1812.png,7.246963381767272949e-01
celeba_proGAN_16.png,1.145077586174011230e+00
celeba_proGAN_3439.png,6.752767562866210938e-01
celeba_proGAN_4168.png,1.028391122817993164e+00
celeba_proGAN_2763.png,1.018927335739135742e+00
celeba_proGAN_1213.png,7.709496617317199707e-01
celeba_proGAN_1150.png,9.293193221092224121e-01
celeba_proGAN_3762.png,8.555554747581481934e-01
celeba_proGAN_3833.png,3.941997885704040527e-01
celeba_proGAN_94.png,1.040345788002014160e+00
celeba_proGAN_430.png,6.716980934143066406e-01
celeba_proGAN_238.png,8.529410958290100098e-01
celeba_proGAN_1085.png,1.180327773094177246e+00
celeba_proGAN_2745.png,1.241245031356811523e+00
celeba_proGAN_4034.png,6.954813003540039062e-01
celeba_proGAN_2012.png,6.723163723945617676e-01
celeba_proGAN_3349.png,7.796975970268249512e-01
celeba_proGAN_2064.png,9.329895973205566406e-01
celeba_proGAN_1039.png,1.080717444419860840e+00
celeba_proGAN_1401.png,6.073501110076904297e-01
celeba_proGAN_1268.png,1.032520294189453125e+00
celeba_proGAN_507.png,1.020689606666564941e+00
celeba_proGAN_2153.png,7.819148302078247070e-01
celeba_proGAN_1568.png,1.170212626457214355e+00
celeba_proGAN_3044.png,9.999998807907104492e-01
celeba_proGAN_1917.png,6.923076510429382324e-01
celeba_proGAN_362.png,9.716311097145080566e-01
celeba_proGAN_3087.png,7.839643359184265137e-01
celeba_proGAN_132.png,1.089108824729919434e+00
celeba_proGAN_3731.png,7.369614243507385254e-01
celeba_proGAN_4129.png,9.494680166244506836e-01
celeba_proGAN_3306.png,1.171003580093383789e+00
celeba_proGAN_992.png,1.077844262123107910e+00
celeba_proGAN_2434.png,1.067523956298828125e+00
celeba_proGAN_4206.png,1.237226128578186035e+00
celeba_proGAN_4578.png,1.197860836982727051e+00
celeba_proGAN_1338.png,1.192982316017150879e+00
celeba_proGAN_3951.png,6.000000238418579102e-01
celeba_proGAN_150.png,1.046762466430664062e+00
celeba_proGAN_380.png,1.221052527427673340e+00
celeba_proGAN_2198.png,8.433047533035278320e-01
celeba_proGAN_4283.png,1.169642806053161621e+00
celeba_proGAN_2535.png,5.053272247314453125e-01
celeba_proGAN_2307.png,9.999999403953552246e-01
celeba_proGAN_2415.png,4.664764702320098877e-01
celeba_proGAN_883.png,6.749999523162841797e-01
celeba_proGAN_367.png,1.061583518981933594e+00
celeba_proGAN_439.png,8.729280829429626465e-01
celeba_proGAN_2549.png,8.829786181449890137e-01
celeba_proGAN_1729.png,1.075757503509521484e+00
celeba_proGAN_4151.png,7.419354319572448730e-01
celeba_proGAN_2900.png,8.779903650283813477e-01
celeba_proGAN_3366.png,8.302751779556274414e-01
celeba_proGAN_2958.png,1.255318999290466309e+00
celeba_proGAN_3068.png,1.072368264198303223e+00
celeba_proGAN_4625.png,8.136363029479980469e-01
celeba_proGAN_2857.png,8.793969154357910156e-01
celeba_proGAN_3508.png,1.141666650772094727e+00
celeba_proGAN_2999.png,8.730964064598083496e-01
celeba_proGAN_3123.png,8.227146267890930176e-01
celeba_proGAN_3743.png,8.646408319473266602e-01
celeba_proGAN_4550.png,6.914285421371459961e-01
celeba_proGAN_4783.png,9.877675175666809082e-01
celeba_proGAN_763.png,1.123076796531677246e+00
celeba_proGAN_4951.png,1.654087901115417480e+00
celeba_proGAN_959.png,6.779999732971191406e-01
celeba_proGAN_1835.png,9.939023256301879883e-01
celeba_proGAN_2701.png,7.904761433601379395e-01
celeba_proGAN_1051.png,8.999999165534973145e-01
celeba_proGAN_4915.png,1.181069850921630859e+00
celeba_proGAN_2136.png,9.522545933723449707e-01
celeba_proGAN_2030.png,4.835616350173950195e-01
celeba_proGAN_2400.png,9.641872644424438477e-01
celeba_proGAN_825.png,8.198197484016418457e-01
celeba_proGAN_4317.png,9.729728698730468750e-01
celeba_proGAN_2589.png,4.711538553237915039e-01
celeba_proGAN_904.png,6.813626885414123535e-01
celeba_proGAN_4101.png,4.636363685131072998e-01
celeba_proGAN_3230.png,8.897435069084167480e-01
celeba_proGAN_4507.png,1.035398125648498535e+00
celeba_proGAN_1692.png,6.974789500236511230e-01
celeba_proGAN_2499.png,1.003115177154541016e+00
celeba_proGAN_1993.png,6.715328693389892578e-01
celeba_proGAN_980.png,3.764102458953857422e-01
celeba_proGAN_3275.png,6.072607040405273438e-01
celeba_proGAN_2938.png,8.299492001533508301e-01
celeba_proGAN_2179.png,9.205881357192993164e-01
celeba_proGAN_3483.png,6.601178646087646484e-01
celeba_proGAN_3143.png,3.937708437442779541e-01
celeba_proGAN_2675.png,9.445909261703491211e-01
celeba_proGAN_1380.png,9.154227972030639648e-01
celeba_proGAN_2974.png,3.950484395027160645e-01
celeba_proGAN_2354.png,1.107033491134643555e+00
celeba_proGAN_3558.png,1.058823466300964355e+00
celeba_proGAN_3190.png,1.174496531486511230e+00
celeba_styleGAN_4179.png,9.285713434219360352e-01
celeba_styleGAN_1171.png,1.318840503692626953e+00
celeba_styleGAN_1310.png,7.108433246612548828e-01
celeba_styleGAN_4511.png,1.047945141792297363e+00
celeba_styleGAN_4812.png,1.006472349166870117e+00
celeba_styleGAN_2067.png,9.645160436630249023e-01
celeba_styleGAN_1633.png,1.227272629737854004e+00
celeba_styleGAN_3191.png,1.127071738243103027e+00
celeba_styleGAN_561.png,8.352940678596496582e-01
celeba_styleGAN_1404.png,1.138339877128601074e+00
celeba_styleGAN_1618.png,8.596058487892150879e-01
celeba_styleGAN_233.png,1.146964788436889648e+00
celeba_styleGAN_4263.png,6.635338068008422852e-01
celeba_styleGAN_3449.png,1.097178578376770020e+00
celeba_styleGAN_3998.png,1.166666626930236816e+00
celeba_styleGAN_2116.png,1.049079656600952148e+00
celeba_styleGAN_1808.png,1.240309953689575195e+00
celeba_styleGAN_1474.png,8.517587184906005859e-01
celeba_styleGAN_3676.png,1.099999904632568359e+00
celeba_styleGAN_392.png,1.060317397117614746e+00
celeba_styleGAN_3233.png,7.300884723663330078e-01
celeba_styleGAN_3526.png,1.002881765365600586e+00
celeba_styleGAN_697.png,4.689922332763671875e-01
celeba_styleGAN_4475.png,1.081395268440246582e+00
celeba_styleGAN_3058.png,1.016574501991271973e+00
celeba_styleGAN_4826.png,1.179401874542236328e+00
celeba_styleGAN_1188.png,1.101063728332519531e+00
celeba_styleGAN_2491.png,8.872726559638977051e-01
celeba_styleGAN_2689.png,1.177777647972106934e+00
celeba_styleGAN_889.png,9.885713458061218262e-01
celeba_styleGAN_2050.png,1.112449765205383301e+00
celeba_styleGAN_3462.png,1.113537073135375977e+00
celeba_styleGAN_2669.png,1.125522971153259277e+00
celeba_styleGAN_4399.png,9.074073433876037598e-01
celeba_styleGAN_950.png,9.866665601730346680e-01
celeba_styleGAN_1503.png,1.082089424133300781e+00
celeba_styleGAN_903.png,1.076628208160400391e+00
celeba_styleGAN_3388.png,1.132596611976623535e+00
celeba_styleGAN_519.png,1.275229215621948242e+00
celeba_styleGAN_2379.png,7.103174328804016113e-01
celeba_styleGAN_3945.png,1.079113841056823730e+00
celeba_styleGAN_500.png,1.211428523063659668e+00
celeba_styleGAN_844.png,1.076246261596679688e+00
celeba_styleGAN_4894.png,1.090909004211425781e+00
celeba_styleGAN_1448.png,1.243243098258972168e+00
celeba_styleGAN_2191.png,9.118540287017822266e-01
celeba_styleGAN_4410.png,1.174603104591369629e+00
celeba_styleGAN_828.png,1.194805026054382324e+00
celeba_styleGAN_3890.png,9.358288049697875977e-01
celeba_styleGAN_3291.png,7.447257041931152344e-01
celeba_styleGAN_1463.png,1.354330658912658691e+00
celeba_styleGAN_1299.png,1.175861954689025879e+00
celeba_styleGAN_3181.png,1.188754916191101074e+00
celeba_styleGAN_3588.png,1.054982662200927734e+00
celeba_styleGAN_3933.png,1.168949723243713379e+00
celeba_styleGAN_411.png,1.217391252517700195e+00
celeba_styleGAN_4064.png,1.134948015213012695e+00
celeba_styleGAN_3907.png,8.409090042114257812e-01
celeba_styleGAN_1797.png,9.732936620712280273e-01
celeba_styleGAN_1344.png,9.351350665092468262e-01
celeba_styleGAN_2531.png,8.501170277595520020e-01
celeba_styleGAN_3662.png,9.889501929283142090e-01
celeba_styleGAN_1783.png,1.165441036224365234e+00
celeba_styleGAN_2315.png,8.999999165534973145e-01
celeba_styleGAN_3303.png,9.099999070167541504e-01
celeba_styleGAN_3827.png,9.958158135414123535e-01
celeba_styleGAN_2562.png,8.153845667839050293e-01
celeba_styleGAN_153.png,1.170731663703918457e+00
celeba_styleGAN_3621.png,9.494162201881408691e-01
celeba_styleGAN_2396.png,1.200757384300231934e+00
celeba_styleGAN_792.png,1.229571819305419922e+00
celeba_styleGAN_404.png,1.145762562751770020e+00
celeba_styleGAN_1071.png,9.598929882049560547e-01
celeba_styleGAN_350.png,1.031468391418457031e+00
celeba_styleGAN_4872.png,1.017340898513793945e+00
celeba_styleGAN_1378.png,1.186311602592468262e+00
celeba_styleGAN_2867.png,6.711538434028625488e-01
celeba_styleGAN_3167.png,1.200913190841674805e+00
celeba_styleGAN_4703.png,9.619770646095275879e-01
celeba_styleGAN_2156.png,1.052884578704833984e+00
celeba_styleGAN_4354.png,9.383377432823181152e-01
celeba_styleGAN_1917.png,8.207546472549438477e-01
celeba_styleGAN_2203.png,1.315125942230224609e+00
celeba_styleGAN_3746.png,7.683214545249938965e-01
celeba_styleGAN_1547.png,1.061764597892761230e+00
celeba_styleGAN_3858.png,9.689264893531799316e-01
celeba_styleGAN_133.png,1.257027983665466309e+00
celeba_styleGAN_767.png,9.145298600196838379e-01
celeba_styleGAN_4291.png,1.275167703628540039e+00
celeba_styleGAN_3477.png,1.221311450004577637e+00
celeba_styleGAN_2853.png,1.219999909400939941e+00
celeba_styleGAN_1084.png,1.207865118980407715e+00
celeba_styleGAN_779.png,1.193916201591491699e+00
celeba_styleGAN_3141.png,7.580993175506591797e-01
celeba_styleGAN_2216.png,1.251428484916687012e+00
celeba_styleGAN_682.png,8.986300826072692871e-01
celeba_styleGAN_4910.png,6.541353464126586914e-01
celeba_styleGAN_1111.png,7.922704815864562988e-01
celeba_styleGAN_486.png,1.434782505035400391e+00
celeba_styleGAN_3769.png,1.258064389228820801e+00
celeba_styleGAN_4849.png,1.279569745063781738e+00
celeba_styleGAN_4337.png,1.017421483993530273e+00
celeba_styleGAN_742.png,1.165775299072265625e+00
celeba_styleGAN_3513.png,8.132117986679077148e-01
celeba_styleGAN_3084.png,9.593495130538940430e-01
celeba_styleGAN_4225.png,1.102941036224365234e+00
celeba_styleGAN_2823.png,9.517044425010681152e-01
celeba_styleGAN_637.png,1.138775467872619629e+00
celeba_styleGAN_3316.png,1.094650149345397949e+00
celeba_styleGAN_3072.png,5.962199568748474121e-01
celeba_styleGAN_3124.png,9.687499403953552246e-01
celeba_styleGAN_298.png,1.128289341926574707e+00
celeba_styleGAN_1742.png,1.047169685363769531e+00
celeba_styleGAN_1558.png,9.351350665092468262e-01
celeba_styleGAN_1519.png,8.832116127014160156e-01
celeba_styleGAN_1826.png,1.119791626930236816e+00
celeba_styleGAN_2344.png,9.361701607704162598e-01
celeba_styleGAN_1354.png,8.947367668151855469e-01
celeba_styleGAN_2758.png,1.157894611358642578e+00
celeba_styleGAN_4669.png,8.269230127334594727e-01
celeba_styleGAN_428.png,1.244813203811645508e+00
celeba_styleGAN_3404.png,7.402862310409545898e-01
celeba_styleGAN_1155.png,9.582244753837585449e-01
celeba_styleGAN_1989.png,1.279816389083862305e+00
celeba_styleGAN_1432.png,7.841409444808959961e-01
celeba_styleGAN_342.png,1.212121129035949707e+00
celeba_styleGAN_217.png,1.139240384101867676e+00
celeba_styleGAN_4385.png,1.398876309394836426e+00
celeba_styleGAN_2808.png,1.267489671707153320e+00
celeba_styleGAN_579.png,9.581004977226257324e-01
celeba_styleGAN_3811.png,9.771986007690429688e-01
celeba_styleGAN_2996.png,1.321568489074707031e+00
celeba_styleGAN_2631.png,4.157043993473052979e-01
celeba_styleGAN_2026.png,9.029849767684936523e-01
celeba_styleGAN_2912.png,9.246230721473693848e-01
celeba_styleGAN_247.png,9.900989532470703125e-01
celeba_styleGAN_4494.png,1.344961047172546387e+00
celeba_styleGAN_4657.png,1.024647831916809082e+00
celeba_styleGAN_2258.png,1.185185074806213379e+00
celeba_styleGAN_4527.png,1.179310202598571777e+00
celeba_styleGAN_333.png,5.226585865020751953e-01
celeba_styleGAN_4193.png,6.411150097846984863e-01
celeba_styleGAN_868.png,9.230768084526062012e-01
celeba_styleGAN_4784.png,1.478260755538940430e+00
celeba_styleGAN_2780.png,1.084967255592346191e+00
celeba_styleGAN_3568.png,6.903765201568603516e-01
celeba_styleGAN_2901.png,1.019642710685729980e+00
celeba_styleGAN_3008.png,9.351534843444824219e-01
celeba_styleGAN_2355.png,9.325841665267944336e-01
celeba_styleGAN_4441.png,1.158878445625305176e+00
celeba_styleGAN_1936.png,1.134831309318542480e+00
celeba_styleGAN_803.png,7.914691567420959473e-01
celeba_styleGAN_4760.png,1.083018779754638672e+00
celeba_styleGAN_3959.png,1.057692170143127441e+00
celeba_styleGAN_4025.png,8.866994380950927734e-01
celeba_styleGAN_4976.png,1.254716873168945312e+00
celeba_styleGAN_2892.png,1.309999942779541016e+00
celeba_styleGAN_2480.png,1.134057879447937012e+00
celeba_styleGAN_1754.png,1.014492630958557129e+00
celeba_styleGAN_2428.png,1.252808928489685059e+00
celeba_styleGAN_3703.png,9.931505918502807617e-01
celeba_styleGAN_968.png,8.144795894622802734e-01
celeba_styleGAN_4426.png,1.151723980903625488e+00
celeba_styleGAN_4801.png,1.042105197906494141e+00
celeba_styleGAN_4746.png,1.076452493667602539e+00
celeba_styleGAN_1202.png,1.483471035957336426e+00
celeba_styleGAN_3715.png,8.802587985992431641e-01
celeba_styleGAN_919.png,9.804686307907104492e-01
celeba_styleGAN_4988.png,1.209219694137573242e+00
celeba_styleGAN_547.png,8.419752717018127441e-01
celeba_styleGAN_4922.png,1.134948015213012695e+00
celeba_styleGAN_3988.png,1.203124880790710449e+00
celeba_styleGAN_4123.png,1.025236487388610840e+00
celeba_styleGAN_2941.png,1.142307519912719727e+00
celeba_styleGAN_1129.png,1.162162065505981445e+00
celeba_styleGAN_2142.png,1.204225182533264160e+00
celeba_styleGAN_1873.png,8.417265415191650391e-01
celeba_styleGAN_3781.png,1.134920597076416016e+00
celeba_styleGAN_535.png,1.202311992645263672e+00
celeba_styleGAN_4304.png,6.420664191246032715e-01
celeba_styleGAN_2745.png,1.120437860488891602e+00
celeba_styleGAN_3367.png,1.349775671958923340e+00
celeba_styleGAN_664.png,1.192982316017150879e+00
celeba_styleGAN_1949.png,9.157894253730773926e-01
celeba_styleGAN_2575.png,9.858756065368652344e-01
celeba_styleGAN_3249.png,5.700934529304504395e-01
celeba_styleGAN_3045.png,9.416444897651672363e-01
celeba_styleGAN_2303.png,1.081325173377990723e+00
celeba_styleGAN_3841.png,1.337962865829467773e+00
celeba_styleGAN_4731.png,1.012861609458923340e+00
celeba_styleGAN_1672.png,1.089795827865600586e+00
celeba_styleGAN_4571.png,1.284360051155090332e+00
celeba_styleGAN_4149.png,1.013888835906982422e+00
celeba_styleGAN_1976.png,9.649680852890014648e-01
celeba_styleGAN_1901.png,9.703702330589294434e-01
celeba_styleGAN_2365.png,8.104264736175537109e-01
celeba_styleGAN_620.png,8.714652061462402344e-01
celeba_styleGAN_4936.png,1.519999861717224121e+00
celeba_styleGAN_711.png,1.054687380790710449e+00
celeba_styleGAN_4835.png,7.059961557388305664e-01
celeba_styleGAN_3264.png,1.330826878547668457e+00
celeba_styleGAN_3347.png,1.087662220001220703e+00
celeba_styleGAN_1007.png,9.626665711402893066e-01
celeba_styleGAN_4617.png,1.065624952316284180e+00
celeba_styleGAN_1695.png,8.085585236549377441e-01
celeba_styleGAN_3204.png,1.057376980781555176e+00
celeba_styleGAN_1606.png,1.568749904632568359e+00
celeba_styleGAN_1888.png,1.011235833168029785e+00
celeba_styleGAN_1228.png,1.235741257667541504e+00
celeba_styleGAN_1705.png,1.070866107940673828e+00
celeba_styleGAN_4602.png,9.583332538604736328e-01
celeba_styleGAN_2590.png,7.358078360557556152e-01
celeba_styleGAN_2519.png,1.181506752967834473e+00
celeba_styleGAN_2928.png,9.401040673255920410e-01
celeba_styleGAN_1241.png,9.267675876617431641e-01
celeba_styleGAN_651.png,1.043955922126770020e+00
